Question ID (machine readable),Response ID (machine readable),Response value,Answer requirement,Human-friendly question label
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Sahtekarlığı önleme, güvenlik ve kanunlara uygunluk"
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Reklam veya pazarlama
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Kişiselleştirme
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Hesap yönetimi
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Uygulama işlevselliği
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,true,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Analiz
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Geliştirici iletişimleri
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Sahtekarlığı önleme, güvenlik ve kanunlara uygunluk"
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Reklam veya pazarlama
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Kişiselleştirme
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama işlemleri)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Hesap yönetimi
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu veriler toplanıyor ve/veya paylaşılıyor mu?/Toplandı
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu veriler toplanıyor ve/veya paylaşılıyor mu?/Paylaşıldı
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu veriler kısa süreli olarak işleniyor mu?
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu veriler uygulamanızda zorunlu olarak toplanıyor mu yoksa kullanıcılara bu konuda seçenek sunuluyor mu?/Kullanıcılar bu verilerin toplanıp toplanmayacağını seçebilir
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu veriler uygulamanızda zorunlu olarak toplanıyor mu yoksa kullanıcılara bu konuda seçenek sunuluyor mu?/Veriler zorunlu olarak toplanır (veri toplama seçeneği, kullanıcılar tarafından devre dışı bırakılamaz)"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Uygulama işlevselliği
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Analiz
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Geliştirici iletişimleri
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Sahtekarlığı önleme, güvenlik ve kanunlara uygunluk"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Reklam veya pazarlama
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Kişiselleştirme
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Hesap yönetimi
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Uygulama işlevselliği
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Analiz
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Geliştirici iletişimleri
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Sahtekarlığı önleme, güvenlik ve kanunlara uygunluk"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Reklam veya pazarlama
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Kişiselleştirme
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Uygulama içi arama geçmişi)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Hesap yönetimi
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu veriler toplanıyor ve/veya paylaşılıyor mu?/Toplandı
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu veriler toplanıyor ve/veya paylaşılıyor mu?/Paylaşıldı
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu veriler kısa süreli olarak işleniyor mu?
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu veriler uygulamanızda zorunlu olarak toplanıyor mu yoksa kullanıcılara bu konuda seçenek sunuluyor mu?/Kullanıcılar bu verilerin toplanıp toplanmayacağını seçebilir
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu veriler uygulamanızda zorunlu olarak toplanıyor mu yoksa kullanıcılara bu konuda seçenek sunuluyor mu?/Veriler zorunlu olarak toplanır (veri toplama seçeneği, kullanıcılar tarafından devre dışı bırakılamaz)"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Uygulama işlevselliği
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Analiz
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Geliştirici iletişimleri
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Sahtekarlığı önleme, güvenlik ve kanunlara uygunluk"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Reklam veya pazarlama
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Kişiselleştirme
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Hesap yönetimi
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Uygulama işlevselliği
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Analiz
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Geliştirici iletişimleri
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Sahtekarlığı önleme, güvenlik ve kanunlara uygunluk"
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Reklam veya pazarlama
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Kişiselleştirme
PSL_DATA_USAGE_RESPONSES:PSL_APPS_ON_DEVICE:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Yüklü uygulamalar)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Hesap yönetimi
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu veriler toplanıyor ve/veya paylaşılıyor mu?/Toplandı
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu veriler toplanıyor ve/veya paylaşılıyor mu?/Paylaşıldı
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu veriler kısa süreli olarak işleniyor mu?
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu veriler uygulamanızda zorunlu olarak toplanıyor mu yoksa kullanıcılara bu konuda seçenek sunuluyor mu?/Kullanıcılar bu verilerin toplanıp toplanmayacağını seçebilir
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu veriler uygulamanızda zorunlu olarak toplanıyor mu yoksa kullanıcılara bu konuda seçenek sunuluyor mu?/Veriler zorunlu olarak toplanır (veri toplama seçeneği, kullanıcılar tarafından devre dışı bırakılamaz)"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Uygulama işlevselliği
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Analiz
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Geliştirici iletişimleri
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Sahtekarlığı önleme, güvenlik ve kanunlara uygunluk"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Reklam veya pazarlama
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Kişiselleştirme
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Hesap yönetimi
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Uygulama işlevselliği
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Analiz
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Geliştirici iletişimleri
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Sahtekarlığı önleme, güvenlik ve kanunlara uygunluk"
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Reklam veya pazarlama
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Kişiselleştirme
PSL_DATA_USAGE_RESPONSES:PSL_USER_GENERATED_CONTENT:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Kullanıcı tarafından oluşturulan diğer içerikler)/Bu kullanıcı verileri neden paylaşılıyor? Uygun olan tüm seçenekleri işaretleyin./Hesap yönetimi
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Diğer işlemler)/Bu veriler toplanıyor ve/veya paylaşılıyor mu?/Toplandı
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Diğer işlemler)/Bu veriler toplanıyor ve/veya paylaşılıyor mu?/Paylaşıldı
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Veri kullanımı ve işleme (Diğer işlemler)/Bu veriler kısa süreli olarak işleniyor mu?
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,Veri kullanımı ve işleme (Diğer işlemler)/Bu veriler uygulamanızda zorunlu olarak toplanıyor mu yoksa kullanıcılara bu konuda seçenek sunuluyor mu?/Kullanıcılar bu verilerin toplanıp toplanmayacağını seçebilir
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Veri kullanımı ve işleme (Diğer işlemler)/Bu veriler uygulamanızda zorunlu olarak toplanıyor mu yoksa kullanıcılara bu konuda seçenek sunuluyor mu?/Veriler zorunlu olarak toplanır (veri toplama seçeneği, kullanıcılar tarafından devre dışı bırakılamaz)"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Diğer işlemler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Uygulama işlevselliği
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Diğer işlemler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Analiz
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_APP_ACTIVITY:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Veri kullanımı ve işleme (Diğer işlemler)/Bu kullanıcı verileri neden toplanıyor? Uygun olan tüm seçenekleri işaretleyin./Geliştirici iletişimleri
